genres,title,id
"['Indie', 'Simulation', 'Strategy']",Influent,274980
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Deutsch [Learn German],286970
"['Indie', 'Simulation', 'Strategy']",Influent DLC - 한국어 [Learn Korean],286971
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Latina [Learn Latin],286972
"['Indie', 'Simulation', 'Strategy']",Influent DLC - български [Learn Bulgarian],286960
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Español [Learn Spanish],286964
"['Indie', 'Simulation', 'Strategy']",Influent DLC - 普通话 [Learn Mandarin Chinese],286961
"['Indie', 'Simulation', 'Strategy']",Influent DLC - English [Learn English],286962
"['Indie', 'Simulation', 'Strategy']",Influent DLC - 日本語 [Learn Japanese],286966
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Français [Learn French],286963
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Svenska [Learn Swedish],286965
"['Adventure', 'Free to Play', 'Indie', 'RPG']",Heroine's Quest: The Herald of Ragnarok,283880
['Casual'],Anmynor Puzzles,275330
['Adventure'],D.W.A.R.F.S.,281560
"['Casual', 'Simulation']",My Pet Hotel,276380
"['Action', 'Adventure']",Castlevania: Lords of Shadow 2 - Armored Dracula Costume,273150
"['Action', 'Adventure']",Castlevania: Lords of Shadow 2 - Dark Dracula Costume,273151
"['Action', 'Adventure']",Castlevania: Lords of Shadow 2 - Relic Rune Pack,273152
"['Casual', 'Simulation']",Rocksmith® 2014 – Matchbox Twenty - “3AM”,271464
"['Casual', 'Simulation', 'Strategy']",Gardens Inc. – From Rakes to Riches,279420
"['Casual', 'Simulation']",Rocksmith® 2014 – Matchbox Twenty - “Push”,271465
"['Casual', 'Simulation']",Rocksmith® 2014 – Matchbox Twenty - “How Far We’ve Come”,271466
"['Casual', 'Simulation']",Rocksmith® 2014 – Matchbox Twenty - “She’s So Mean”,271467
"['Action', 'Adventure', 'Indie', 'RPG']",Mercenary Kings,218820
"['Adventure', 'Indie', 'RPG']",Quest of Dungeons,270050
"['Casual', 'Simulation']",Rocksmith® 2014 – Matchbox Twenty Song Pack,271469
"['Action', 'Racing', 'Early Access']",Calibre 10 Racing,266370
"['Casual', 'Simulation']",Rocksmith® 2014 – Matchbox Twenty - “Unwell”,271468
['Simulation'],Train Simulator: Dispolok BR 189 Loco Add-On,258645
['Strategy'],Total War: ROME II - Hannibal at the Gates Campaign Pack,273380
"['Adventure', 'Casual', 'Indie']",The Witch's Yarn,287740
"['Action', 'Indie']",Scourge: Outbreak - Blindside PvP Map pack,270650
"['Casual', 'Indie', 'Strategy', 'Early Access']",FaeVerse Alchemy,282880
['Adventure'],Black Mirror II,286460
['Simulation'],2014 Edition Add-on - Masters of the World DLC,278481
"['Adventure', 'Casual']",Abyss: The Wraiths of Eden,284710
['Action'],Marine Sharpshooter II: Jungle Warfare,283370
['Strategy'],Freight Tycoon Inc.,289340
['RPG'],Konung 3: Ties of the Dynasty,289380
['Strategy'],Perimeter,289440
"['Action', 'Adventure', 'Simulation']",The Tomorrow War,289480
['Action'],El Matador,289280
['Action'],Call of Duty®: Ghosts - Zakhaev Special Character,281341
['Action'],Call of Duty®: Ghosts - Legend Pack - Makarov,281340
['Action'],Call of Duty®: Ghosts - Rorke Special Character,281342
"['Adventure', 'Indie']",Actual Sunlight,288040
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Force of Nature Paint Jobs Pack,292320
"['RPG', 'Strategy']",Marauder,289600
"['Adventure', 'Indie']",Oknytt,286320
"['Action', 'Indie', 'RPG']",Half Minute Hero: The Second Coming,240970
['Adventure'],Harvester,287020
"['Education', 'Software Training']",GTGD S2: Just One Dev,292350
['Action'],Halo: Spartan Assault,277430
"['Adventure', 'Casual', 'Indie', 'RPG']",Super Motherload,269110
"['Animation &amp; Modeling', 'Design &amp; Illustration']",Leadwerks Game Engine - Professional Edition,287760
"['Casual', 'Simulation', 'Strategy']",Evolution RTS,291150
"['Adventure', 'Casual']","House of 1,000 Doors: Family Secrets Collector's Edition",286500
"['Adventure', 'Casual', 'Indie']",Motte Island,291290
['Simulation'],Munich Bus Simulator,283560
"['Adventure', 'Indie', 'RPG']",Paper Dungeons,283040
"['Casual', 'Simulation']",Rocksmith® 2014 – Bob Dylan - “Just Like a Woman”,271475
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player 13 : Steam Edition,269550
"['Casual', 'Simulation']",Rocksmith® 2014 – Bob Dylan - “Like a Rolling Stone”,271476
"['Casual', 'Simulation']",Rocksmith® 2014 – Bob Dylan - “Subterranean Homesick Blues”,271477
"['Indie', 'RPG', 'Simulation', 'Strategy']",Smugglers 5,291450
"['Action', 'Indie']",Volt,290280
"['Casual', 'Indie', 'Strategy']",Hive - The Ladybug,258851
['Design &amp; Illustration'],Krita Gemini,280680
['Simulation'],Town Scenery Pack,256525
['Simulation'],Platform Clutter Scenery Pack,256524
['Simulation'],Class A1 ‘Tornado’ Ex-Works Grey Add-on Livery,256526
['Simulation'],Class A1 'Tornado' Express Passenger Blue Add-on Livery,256527
['Simulation'],Thompson Class B1 LNER Green Add-on Livery,256555
['Simulation'],"F7 Southern Pacific ""Bloody Nose"" Add-on Livery",256549
['Simulation'],BR Class 31 Ochre Add-on Livery,256552
['Simulation'],BR Provincial Sector Class 143 Add-on Livery,275163
['Simulation'],BR Blue Class 08 Add-on Livery,275804
['Simulation'],BR Green Class 08 Add-on Livery,275807
['Simulation'],BR General Class 08 Add-on Livery,275809
['Simulation'],Class 31 Intercity Add-on Livery,256554
['Simulation'],Class 31 Regional Railways Add-on Livery,256532
"['Action', 'Adventure', 'Indie']",Secrets of Rætikon,246680
"['Adventure', 'Casual']",Putt-Putt® and Pep's Balloon-o-Rama,284000
"['Adventure', 'Casual']",Freddi Fish and Luther's Maze Madness,284020
"['Adventure', 'Casual']",Putt-Putt® Joins the Parade,283920
"['Action', 'Adventure', 'Indie']",Secrets of Rætikon - Soundtrack,289540
"['Action', 'Indie']",Space Farmers,271570
"['Casual', 'Indie', 'Simulation']",Pixel Puzzles: Japan,284950
"['Adventure', 'Casual']",Pajama Sam: No Need to Hide When It's Dark Outside,283960
['Adventure'],Robin's Quest,292880
"['Adventure', 'Casual']",Freddi Fish and The Case of the Missing Kelp Seeds,283940
"['Action', 'Casual', 'Indie']",Heldric - The legend of the shoemaker Demo,295210
"['Action', 'Casual', 'Indie']",Heldric - The legend of the shoemaker,293420
"['Adventure', 'RPG', 'Strategy']",Agarest: Generations of War Zero,260130
"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Villagers and Heroes,263540
"['Casual', 'Indie']",Circuits,282760
"['Action', 'Strategy']",Uprising44: The Silent Shadows,280380
"['Adventure', 'Casual']",Dracula: The Resurrection,289800
"['Action', 'Casual', 'Indie']",Vitrum,291270
"['Action', 'Casual', 'Indie']",Vitrum Demo,294350
"['Casual', 'Strategy']",Abalone,279480
['Strategy'],UFO: Aftermath,292160
['RPG'],Konung 2,289360
"['Action', 'RPG']",BorderZone,289220
"['Casual', 'Racing']",RC Cars,289460
"['RPG', 'Strategy']",Ascension to the Throne,289200
"['Action', 'RPG', 'Strategy']",Jagged Alliance 1: Gold Edition,283270
['Strategy'],Battle Academy - Operation Market Garden,287091
['Strategy'],Battle Academy - Blitzkrieg France,287090
['Strategy'],Battle Academy - Rommel in Normandy,287094
['Strategy'],Battle Academy - Fortress Metz,287095
['Strategy'],Battle Academy - Operation Sealion,287092
['Strategy'],Battle Academy - Operation Husky,287093
"['Adventure', 'Indie']",FarSky,286340
['Casual'],Redneck Racers,288730
"['Action', 'Adventure', 'Indie']",Among the Sleep Demo,285540
['Strategy'],Warrior Kings,297570
"['Action', 'Casual', 'Indie']",Rabbit Hole 3D: Steam Edition,283660
"['Action', 'Adventure', 'Indie']",Depths of Fear :: Knossos,252570
"['Indie', 'Simulation', 'Strategy']",Spice Road,293960
"['Adventure', 'Casual']",Nostradamus: The Last Prophecy,287720
['Racing'],Mashed,281280
"['Action', 'Adventure', 'Indie', 'Racing']",Vangers,264080
['Action'],Realms of the Haunting,292390
['Racing'],Street Racing Syndicate,292410
"['Adventure', 'Casual']",Clockwork Tales: Of Glass and Ink,284830
['Action'],Rogue Shooter: The FPS Roguelike,295770
['Action'],Rogue Shooter: The FPS Roguelike Demo,298010
"['Simulation', 'Strategy']",Brigade E5: New Jagged Union,296210
['RPG'],Stardust Pack,290406
"['RPG', 'Simulation', 'Strategy']","7,62 High Calibre",289890
"['Adventure', 'Casual']","Fairy Tale About Father Frost, Ivan and Nastya",289320
['Adventure'],Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,279500
"['Action', 'Indie']",Croixleur Sigma,250640
['Action'],Kovac’s Way DLC,289730
['Simulation'],F-15C for DCS World,250300
['Utilities'],Wing IDE 5,244830
"['Adventure', 'Indie']",Black Rainbow,288500
['Action'],BloodRayne Betrayal,281220
"['Action', 'Indie', 'Early Access']",Serious Sam Classics: Revolution,227780
['Simulation'],Train Simulator: BR Class 20 Loco Add-On,222628
"['Action', 'Adventure', 'Indie']",Into the Dark: Ultimate Trash Edition,266050
"['Action', 'Early Access', 'Indie']",The Final Stand,296750
"['Indie', 'Racing', 'Sports']",Jet Car Stunts,274880
"['Adventure', 'Casual', 'Indie']",Full Bore,264060
"['Action', 'Indie']",Croixleur Sigma Demo,298920
"['Action', 'Indie']",Sweezy Gunner,295730
"['Action', 'Indie']",You Have to Win the Game,286100
"['Adventure', 'Indie']",DreadOut Demo,299130
"['Action', 'Adventure', 'Indie']",Outlast: Whistleblower DLC,273300
"['Casual', 'Simulation']",Rocksmith® 2014 – 311 - “Down”,294907
['Design &amp; Illustration'],Indie Graphics Bundle - Royalty Free Sprites,281900
"['Casual', 'Simulation']",Rocksmith® 2014 – 311 - “Beautiful Disaster”,294906
"['Casual', 'Simulation']",Rocksmith® 2014 – 311 - “Amber”,294905
"['Casual', 'Simulation']",Rocksmith® 2014 – 311 Song Pack,294908
['Strategy'],Warrior Kings: Battles,299070
"['Adventure', 'Indie']",The Whispered World Special Edition,268540
['Indie'],Back To Life 2,299100
['Action'],Descent: FreeSpace – The Great War,273600
['Strategy'],Rise of Prussia Gold,292760
"['Action', 'Indie']",Blade Symphony,225600
"['Indie', 'Simulation', 'Strategy']",Democracy 3: Extremism,291900
['RPG'],Fantasy Grounds - PFRPG Basic Paths: Fangs from the Past,299140
"['Action', 'Free to Play', 'Indie']",Fistful of Frags,265630
['RPG'],Coldfire Keep,296530
"['Indie', 'Strategy']",Ground Pounders - High Rez Pack,301060
"['Adventure', 'Indie', 'RPG']",Lili: Child of Geos - Complete Edition,266490
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds,252690
"['Adventure', 'Indie']",Chronology,269330
"['Adventure', 'Indie']",Coma: Mortuary,293320
"['Action', 'Adventure', 'Indie']",The Last Tinker™: City of Colors,260160
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 3,287200
['RPG'],Fantasy Grounds - C&amp;C Castle Keeper's Guide,299300
"['Action', 'Racing', 'Sports']",Gas Guzzlers Extreme: Full Metal Frenzy,277820
"['Casual', 'RPG']",Deadly Sin 2,285420
['Simulation'],World of Subways 3 – London Underground Circle Line,283620
"['Indie', 'RPG']",Fantasy Grounds - 3.5E/PFRPG: A00: Crow's Rest Island,301240
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon - “Oblivion”,294910
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon - “Black Tongue”,294909
"['Action', 'Casual', 'Indie', 'Early Access']",Organic Panic,282740
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon Song Pack,294912
['Simulation'],Train Simulator: Munich - Garmisch-Partenkirchen Route Add-On,258652
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon - “Colony Of Birchmen”,294911
"['Action', 'Indie', 'Strategy']",Awesomenauts - Giga Sentorii Skin,256505
"['Indie', 'RPG', 'Simulation', 'Strategy']",Hegemony Rome: The Rise of Caesar,227060
"['Adventure', 'Indie']",DreadOut,269790
"['Adventure', 'Casual']",Nightmares from the Deep 2: The Siren`s Call,284790
['Casual'],Sudokuball Detective,288690
"['Adventure', 'Indie']",DreadOut Soundtrack &amp; Manga DLC,298680
"['Action', 'Adventure', 'Casual', 'Indie']",BattleBlock Theater®,238460
"['Adventure', 'Indie']",Rhiannon: Curse of the Four Branches,298140
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Fearless Fantasy,282100
"['Adventure', 'Casual', 'Indie']",Qbeh-1: The Atlas Cube,252550
"['Action', 'Adventure', 'Indie']",Orc Attack: Flatulent Rebellion,268520
"['Action', 'Simulation', 'Strategy']",Men of War: Assault Squad 2,244450
['Adventure'],Vault Cracker,299170
['Adventure'],Millionaire Manor,299180
['Casual'],Putt-Putt® and Fatty Bear's Activity Pack,294720
"['Adventure', 'Casual']",Putt-Putt® Travels Through Time,294670
['Strategy'],Graviteam Tactics: Volokonovka 1942,296450
"['Adventure', 'RPG', 'Strategy']",Agarest Zero - DLC Bundle #2,281601
['Action'],Monster Challenge Circus,300910
"['Adventure', 'Casual']","Spy Fox 3 ""Operation Ozone""",292260
"['Adventure', 'Casual']",Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,292800
"['Adventure', 'Casual']",Freddi Fish 3: The Case of the Stolen Conch Shell,294540
"['Action', 'Casual', 'Indie']",Frederic: Resurrection of Music,301190
['Casual'],Them - The Summoning,300510
"['Adventure', 'Casual', 'Indie']",The Treasures of Montezuma 4,301150
"['Action', 'Adventure', 'Casual', 'Indie']",Shiny The Firefly,277510
"['Action', 'Simulation', 'Strategy']",Men of War: Assault Squad 2 - Deluxe Edition upgrade,271850
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",Rage Runner,279520
"['Casual', 'Indie', 'Simulation']",Flower Shop: Summer In Fairbrook,290990
"['Adventure', 'Casual', 'Indie', 'RPG']",Dark Scavenger,293880
"['Casual', 'Indie']",Pretentious Game,279540
"['Action', 'Indie', 'RPG']",Transistor: Original Soundtrack,299240
"['Action', 'Indie']",QUALIA 3: Multi Agent Soundtrack,297150
"['Action', 'Free to Play', 'Indie', 'Strategy']",Toribash,248570
"['Casual', 'RPG']",Legionwood 2: Rise of the Eternal's Realm - Director's Cut,290460
"['Adventure', 'Indie', 'RPG']",Sweet Lily Dreams,300540
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation,266030
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : 12 virtual BOOSTERS,294310
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : 36 virtual BOOSTERS,294311
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : virtual STARTER pack FURKHAN + OGAM,292721
"['Adventure', 'Casual', 'Indie']",Paradigm Shift,299820
"['Action', 'Adventure', 'Indie']",Retro Game Crunch,290040
"['Simulation', 'Strategy']",Europa Universalis IV: Anthology of Alternate History,295220
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Persian Portraits,292981
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : virtual STARTER pack MELEON + KWARTZ,292722
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Persian Unit Pack,292980
"['Indie', 'Strategy']",Space Hulk - Harbinger of Torment Campaign,274431
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Metallic Paint Jobs Pack,297790
['Casual'],I Am Vegend - Zombiegeddon,302460
['Strategy'],Perimeter: Emperor's Testament,289240
"['Adventure', 'Casual', 'Indie']",White Noise Online,293860
"['Action', 'RPG', 'Simulation']",A.I.M.2 Clan Wars,289180
['Action'],Killer is Dead - Nightmare Edition,261110
"['RPG', 'Simulation', 'Strategy']",Tropico 5,245620
"['Casual', 'Indie']",GAUGE,272990
['Casual'],Numba Deluxe,301700
"['Indie', 'RPG']",Fantasy Grounds - Creature Collection 4E - Heroic 1 Token Pack,303332
"['Indie', 'RPG']",Fantasy Grounds - Basic Roleplaying (BRP) Ruleset,303331
"['Action', 'Casual', 'Indie']",Frederic: Evil Strikes Back,301200
"['Action', 'Casual', 'Indie']",Frederic: Resurrection of Music Demo,303630
['Casual'],Cobi Treasure Deluxe,301690
"['Indie', 'RPG']",Fantasy Grounds - Ultimate Upgrade,300870
"['Casual', 'Indie', 'Simulation', 'Strategy']",Showtime!,285050
"['Indie', 'RPG']",Fantasy Grounds - Rolemaster Classic Ruleset,303330
"['Action', 'RPG']",PAYDAY 2: The Shadow Raid Heist,267382
['Adventure'],Dracula 4 and  5 - Special Steam Edition,279560
['Strategy'],Europa Universalis IV: Wealth of Nations E-book,304590
"['Simulation', 'Strategy']",Europa Universalis IV: Trade Nations Unit Pack,279622
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Wealth of Nations,279620
"['Simulation', 'Strategy']",Europa Universalis IV: Muslim Ships Unit Pack,279621
"['Action', 'Simulation', 'Strategy']",Arma 3 DLC Bundle 1,304400
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Royal Tiles Resource Pack,291473
"['Action', 'Racing', 'Simulation', 'Strategy']",Arma 3 Karts,288520
"['Action', 'Indie', 'Strategy']",Anomaly Defenders,294750
['Indie'],CAPSULE,303940
"['Adventure', 'Casual', 'Indie']",Where is my Heart?,244950
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Flip Paint Designs,301180
"['Casual', 'Indie', 'Strategy']",Strata,286380
['Racing'],HTR+ Slot Car Simulation,288650
"['Adventure', 'Casual']",Putt-Putt® Joins the Circus,294690
"['Casual', 'Indie', 'RPG', 'Simulation']",Spirited Heart Deluxe,293920
"['Adventure', 'RPG', 'Strategy']",Agarest Zero - DLC Bundle #3,281602
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']",El Starter Pack 2.0,304490
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']",El Adventurer Pack 2.0,304491
"['Indie', 'Strategy']",Defense Zone 2,295630
"['Indie', 'Simulation', 'Strategy', 'Early Access']",GearCity,285110
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",The Forest,242760
"['RPG', 'Strategy']",Battle Mages,302470
"['Action', 'RPG', 'Simulation']",State of Decay - Lifeline,259041
"['Action', 'Adventure', 'Indie']",The Fall,290770
"['Casual', 'Sports']",SPORT1 Live : Duel,301250
"['Action', 'Indie']",Kill Fun Yeah,301360
"['Indie', 'Strategy']",The Campaign Series: Fall Weiss,283020
"['Adventure', 'RPG']",Dysan the Shapeshifter,303410
"['Action', 'Indie']",EPOCH,270510
"['Indie', 'Strategy']",Eador. Masters of the Broken World - Allied Forces,303730
"['Adventure', 'Casual']",Enigmatis 2: The Mists of Ravenwood,284770
"['Casual', 'Strategy']",The Happy Hereafter,306200
['Casual'],300 Dwarves,301730
"['Adventure', 'Indie']",Richard &amp; Alice,279260
"['Action', 'Casual', 'Indie']",Galactic Arms Race,249610
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Nether: Resurrected,247730
"['Action', 'Indie', 'Simulation', 'Strategy']",Kill The Bad Guy,293940
"['Action', 'Casual', 'Indie']",BIT.TRIP FLUX,205090
"['Adventure', 'Indie', 'Simulation']",Ludwig,263120
"['Action', 'Adventure', 'Indie']",Lifeless Planet Premier Edition,261530
"['Action', 'Indie']",Electronic Super Joy: Groove City,301460
['Simulation'],Railroad X,251020
"['Action', 'Casual', 'Indie']",Dead Bits (Soundtrack),306160
['Simulation'],US Diesel Locomotives - Set 1,267680
['Simulation'],US Diesel Locomotives - Set 2,275170
"['Action', 'Adventure', 'Indie', 'RPG']",Magicite,268750
"['Adventure', 'Indie']",Shadows on the Vatican Act I: Greed,286360
['Casual'],Castle: Never Judge a Book by its Cover,301740
"['Casual', 'Simulation']",Rocksmith® 2014 – Bill Withers - “Ain’t No Sunshine”,294929
"['Casual', 'Simulation']",Rocksmith® 2014 – Roy Buchanan - “Sweet Dreams”,294930
"['Adventure', 'Casual', 'Indie']",Munin,281750
"['Casual', 'Simulation']",Rocksmith® 2014 – James Gang - “Funk #49”,294931
"['Adventure', 'Indie']",Echo of the Wilds,305780
"['Adventure', 'Indie']",Reversion - The Escape (1st Chapter),270570
['Action'],Enemy Front,256190
"['Casual', 'Indie', 'Simulation', 'Strategy']",Smooth Operators,262900
"['Casual', 'Indie', 'Simulation']",Infinite Game Works Episode 0,302290
['Indie'],Spy Chameleon - RGB Agent,297490
['RPG'],Faery - Legends of Avalon,303790
"['Action', 'Indie', 'RPG']",A Wizard's Lizard,280040
"['Action', 'Casual', 'Indie']",DubWars Demo,309890
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Bot Colony,263040
"['Indie', 'Simulation', 'Strategy']",Xenonauts,223830
['RPG'],Stick RPG 2: Director's Cut,307640
"['Action', 'Indie', 'Early Access']",Fancy Skulls,307090
"['Action', 'Casual', 'Indie', 'Sports']",Canyon Capers - Rio Fever,307390
"['Action', 'Indie', 'Early Access']",XenoRaptor,298280
['Adventure'],Black Mirror I,292930
"['Action', 'Strategy']",Rush for Glory,303470
"['Action', 'RPG']",PAYDAY 2: The Big Bank Heist,306690
"['Simulation', 'Strategy']",Cities in Motion 2: Players Choice Vehicle Pack,306170
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “Awake”,294934
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “I Stand Alone”,294936
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “Cryin’ Like a Bitch”,294935
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “Love-Hate-Sex-Pain”,294937
"['Indie', 'RPG']",Heroes Rise: The Prodigy Demo,305450
"['Indie', 'RPG']",Heroes Rise: The Hero Project,304290
"['Indie', 'RPG']",Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #3 The Forbidden Hills,308140
"['Action', 'Adventure', 'Simulation']",Beyond Space Remastered Edition,297100
['Strategy'],The Few,300320
"['Indie', 'RPG']",Heroes Rise: The Hero Project Demo,305440
['Simulation'],GP20 Burlington Northern Add-on Livery,222570
['Simulation'],Pro Cycling Manager 2014,255260
['Action'],Call of Duty®: Ghosts - Bling Pack,295430
['Action'],Call of Duty®: Ghosts - Astronaut Special Character,295437
['Action'],Call of Duty®: Ghosts - Spectrum Pack,295436
['Action'],Call of Duty®: Ghosts - Heavy Metal Pack,295434
['Action'],Call of Duty®: Ghosts - Koi Pack,295433
['Action'],Call of Duty®: Ghosts - Fitness Pack,295432
['Action'],Call of Duty®: Ghosts - Extinction Pack,295431
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Precisely Calibrated Stringstick"" Bow",308162
['Action'],Call of Duty®: Ghosts - Unicorn Pack,295435
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Unstable Anomaly"" Sword",308161
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Toy Knife"" Dagger",308160
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Lethargic Sentience"" Wand",308164
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Barely Attuned Magic Thingy"" Staff",308163
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Upgrade Bundle Pack,310260
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Glory of the Ascended Pack,310280
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Classic Collector’s Pack,310240
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Laethys' Fortune Pack,310300
"['Racing', 'Simulation', 'Sports']",MotoGP™14,256390
"['Racing', 'Simulation', 'Sports']",MotoGP™14 Laguna Seca Red Bull US Grand Prix,297960
"['Indie', 'RPG', 'Strategy']",The Banner Saga - Mod Content,306850
['Strategy'],Company of Heroes 2 - The Western Front Armies,260309
"['Action', 'Indie', 'Strategy']",ZAMB! Biomutant Extermination,284580
['Strategy'],CoH 2 - The Western Front Armies: US Forces,287370
['Racing'],GRID Autosport - High Res Texture Pack,295100
['Strategy'],CoH 2 - The Western Front Armies: Oberkommando West,287371
"['Racing', 'Sports']",MotoGP™14 Season Pass,297950
"['Casual', 'Simulation']",Rocksmith® 2014 – The Surfaris - “Wipe Out”,294940
"['Casual', 'Simulation']",Rocksmith® 2014 – The Ventures - “Walk Don’t Run”,294941
"['Casual', 'Simulation']",Rocksmith® 2014 – Dick Dale and His Del-Tones - “Misirlou”,294942
"['Casual', 'Simulation']",Rocksmith® 2014 – Surf Rock Song Pack,294958
"['Racing', 'Sports']",GRID Autosport - Black Edition Pack,282090
"['Action', 'Adventure']",Sniper Elite 3 - Camouflage Weapons Pack,305181
"['Action', 'Adventure']",Sniper Elite 3 - Hunter Weapons Pack,305182
"['Action', 'Adventure']",Sniper Elite 3 - Allied Reinforcements Outfit Pack,305187
"['Adventure', 'Indie', 'RPG', 'Strategy']",Divinity: Original Sin (Classic),230230
"['Adventure', 'Casual', 'Indie']",Spoiler Alert,283230
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Polish Paint Jobs Pack,304020
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Canadian Paint Jobs Pack,304213
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface,291480
['Indie'],Triblaster,303880
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #6 - Gambler,267771
"['Action', 'Indie']",Momodora III,302790
['Simulation'],GG1 PRR Silver Add-on Livery,256529
"['Adventure', 'Indie']",Monsters Ate My Birthday Cake,297590
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Compatible Adventure: Cipactli's Maw - One on One Adventure #15,311920
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Compatible Adventure: The Lost City of Bransik - One on One Adventure #16,311921
"['Casual', 'Indie', 'Simulation']",Contraption Maker,241240
"['Action', 'Indie', 'Strategy']",Survivor Squad Demo,313030
"['Action', 'Adventure', 'Indie']",Claire,252830
"['Casual', 'Indie', 'Strategy']",Bounders and Cads,312020
"['Action', 'Casual', 'Indie']",Q*bert: Rebooted,285960
['Adventure'],Deponia: The Complete Journey,292910
"['Action', 'Indie']",Cult of the Wind,293840
"['Adventure', 'Indie']",Reversion - The Meeting (2nd Chapter),281060
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",MouseCraft,252750
"['Indie', 'RPG']",Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,313520
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “Can’t Stand Me Now”,294960
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “What Katie Did”,294961
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “Don’t Look Back Into The Sun”,294959
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines Song Pack,294962
"['Adventure', 'Casual']",House of 1000 Doors: The Palm of Zoroaster Collector's Edition,302120
"['Adventure', 'Casual']",Namariel Legends: Iron Lord Premium Edition,302730
"['Indie', 'RPG']",Heroes Rise: HeroFall Demo,313920
"['Adventure', 'Casual']",Evil Pumpkin: The Lost Halloween,300360
"['Action', 'Simulation']",Gunship!,286730
"['Action', 'Indie']",Retrobooster,310830
"['Adventure', 'Indie']",Exodus,313960
"['Casual', 'Indie']",Rooms: The Main Building,304500
"['Adventure', 'Casual']",Necronomicon: The Dawning of Darkness,302390
['Simulation'],X-Plane 10 Global - 64 Bit - Europe Scenery,294560
['Simulation'],X-Plane 10 Global - 64 Bit - Africa Scenery,298620
['Simulation'],X-Plane 10 Global - 64 Bit - Asia Scenery,310410
['Simulation'],X-Plane 10 Global - 64 Bit - Australia Scenery,310420
['Simulation'],X-Plane 10 Global - 64 Bit,292180
