item_id,User
49520,Nerdshred
246900,Axetothehead
20540,Nero203
72850,nerothefgt
200710,VML
261030,76561198012397577
8870,76561198012397577
242920,76561198012397577
405640,76561198057883381
405640,76561198057883381
346110,NerunHarry
317890,Nesdurial
730,Nesdurial
730,76561198061575266
218620,76561198061575266
242860,76561198061575266
4000,76561198076208088
209100,76561198054026701
440,not_quite_neutral
730,76561198044583838
63380,76561198087429279
730,drftkinG
232810,76561198060492527
49520,Newtobie
241930,76561198057584192
327740,Chazar_90
570,ninjadust77
550,ninjadust77
730,awesomegillymxt
363970,NexusAU
298160,NexusAU
223670,NexusAU
252490,NexusAU
65730,NexusAU
444090,NexusAU
496920,NexusAU
4000,76561198068968487
570,lifesavior
238460,lifesavior
245170,lifesavior
440,lifesavior
217200,lifesavior
377160,Lostvoices
49540,Unice
201810,Unice
206420,Unice
242050,Unice
431240,duncan_mccoll321
730,duncan_mccoll321
440,bluegaming
271590,nicesd13750
730,elnixo
223470,Freemeetupsforgaymen
238090,Freemeetupsforgaymen
243870,Freemeetupsforgaymen
24740,Freemeetupsforgaymen
550,76561198096775672
274170,76561198000000222
235780,76561198000000222
219150,76561198000000222
245170,76561198000000222
221910,76561198000550272
230050,999898
346110,999898
333930,999898
45100,sjknadjksndknas
437220,sjknadjksndknas
353360,TheKingOfNintendos
72850,Nickchat
417860,Nickchat
440,76561198093124034
381210,Nicmyster
377160,Nicmyster
498240,Nicmyster
208650,Nicmyster
8930,NicNukem
208090,NicNukem
204360,Nico3392
104700,76561198080555860
304930,76561198080555860
313340,76561198122531361
261820,76561198058147483
12200,76561198072093340
271590,niffirg11
236390,niffirg11
235600,76561198054460624
297330,Dracaerys
730,76561198051241471
290140,76561198103561722
268420,76561198103561722
220200,76561198103561722
440,76561198103561722
212180,76561198043177767
550,76561198043177767
33930,76561198023475537
4000,76561198023475537
304050,76561198023475537
311210,NightlyHealer32YT
34870,nightmaresdawn
218620,76561198043907983
33230,truewarrior94
207610,truewarrior94
44350,truewarrior94
12750,truewarrior94
271590,truewarrior94
8870,truewarrior94
218620,truewarrior94
24790,truewarrior94
4000,thatfuzzylittlepegasus
620,thatfuzzylittlepegasus
239030,76561198045214604
200510,76561198045214604
495910,76561198046710923
356670,76561198046710923
236430,76561198046710923
356570,76561198046710923
4000,76561198046710923
328500,76561198046710923
200510,76561198046710923
232090,76561198019448208
238430,76561198019448208
204360,Juluck
4000,Juluck
620,Juluck
35720,Juluck
252490,76561198152426638
105600,76561198071684592
516040,76561198071684592
285920,76561198071684592
294860,RemoveIsrael
57900,76561198027069392
105600,Conqueror_Of_The_Heaven_Winds
550,76561198048058129
730,76561198092174809
248820,NinjaCowboy96
242680,NinjaCowboy96
21100,NinjaCowboy96
45700,NinjaCowboy96
201480,NinjaCowboy96
218230,Eviljarro
105600,76561198068381757
252950,76561198068381757
570,76561198056759495
301520,ninjajrm
273110,76561198065774347
331470,Ninjasnake12
449800,Ninjasnake12
230410,76561198067568556
17580,CalibriBody
218620,CalibriBody
570,Nipleopleus
31860,BLACKERISFASTER
31930,BLACKERISFASTER
289650,BLACKERISFASTER
244210,nitraz
730,nitraz
20900,vnitr0
730,76561198128831320
322170,76561198128831320
8930,76561198062676115
730,fluffybunnies123
4000,NKraz
220,NKraz
440,NKraz
50620,NKraz
400,NKraz
620,NKraz
730,NKraz
241930,NKraz
211420,NKraz
440,17291799
105450,76561198044752424
223470,76561198044752424
236370,76561198044752424
233450,76561198044752424
4000,76561198044752424
570,76561198097265236
222520,76561198097265236
41060,765611980830929333
12210,765611980830929333
1250,765611980830929333
233720,765611980830929333
47810,76561198063607424
206420,76561198063607424
319630,76561198063607424
325724,76561198063607424
203160,76561198063607424
218450,76561198093816042
105600,ilikeflip
248820,ilikeflip
730,ilikeflip
1250,happygenie
730,MessWithNoOne
570,Fretality
570,76561198064398157
304930,76561198068224653
252950,TehBrickD
221100,TehBrickD
223710,TehBrickD
252490,76561198087546697
262280,No_Count
220660,No_Count
252450,No_Count
394510,No_Count
292030,No_Count
211420,No_Count
440,76561198061875140
107410,Bisonate
35720,Iamhurdlz
219150,76561198026960889
440,EternalLemon
440,Nokumo
316010,chrisbooth
72850,Nomasuras
263280,Nomasuras
227940,Nomasuras
213670,76561197992755277
208520,76561197992755277
208090,76561197992755277
72850,76561197992755277
8870,76561197992755277
200510,76561197992755277
4000,76561198103217965
362890,76561198078301258
292030,SomeRandomSociopath
245175,SomeRandomSociopath
206420,SomeRandomSociopath
238460,SomeRandomSociopath
570,SomeRandomSociopath
209000,76561198020223470
8980,Zombie_Assassin
1250,Zombie_Assassin
730,Zombie_Assassin
49520,Zombie_Assassin
34900,76561198016684317
377160,76561198016684317
224540,76561198102078278
730,pewpewpewpewpewpewpewpewpew
440,pewpewpewpewpewpewpewpewpew
417860,pewpewpewpewpewpewpewpewpew
204300,pewpewpewpewpewpewpewpewpew
620,pewpewpewpewpewpewpewpewpew
351640,3197
348620,3197
206440,3197
49520,76561198088807138
244850,76561198088807138
365590,76561198073922626
319090,76561198073922626
218620,76561198073922626
203140,76561198073922626
301520,jasonporena
304930,jasonporena
207210,NookNook
4000,76561198073939756
381210,mcnooney
242860,mcnooney
291480,mcnooney
242050,76561198068142981
11280,76561198068142981
224260,519348245
238320,0903512455
570,0903512455
242860,wh88ss
206420,76561198060833105
241640,76561198060833105
224260,76561198060833105
219680,76561197998568725
213850,76561197998568725
253110,76561197998568725
204880,coreynorman
730,norsktf
4000,norsktf
218620,norsktf
289650,norsktf
1250,norsktf
104900,norsktf
203140,norsktf
252490,norsktf
730,norsktf
4000,norsktf
218620,norsktf
289650,norsktf
1250,norsktf
104900,norsktf
203140,norsktf
252490,norsktf
206420,76561198057654603
375600,76561198057654603
226320,76561198071986441
730,TheRealNorthern
333600,TheRealNorthern
10180,TheRealNorthern
244850,TheRealNorthern
730,NosmasAtLan
440,76561198023831779
570,76561198024357966
346010,spookymouse
222520,spookymouse
301520,spookymouse
570,miller238
10090,samdidit
70000,samdidit
440,samdidit
233720,samdidit
219740,verysmartman
38410,verysmartman
224480,verysmartman
213650,verysmartman
200210,76561198043505113
221100,76561198043505113
4000,76561198080209148
7670,76561198080209148
72850,76561198080209148
233130,76561198080209148
263060,76561198080209148
300,76561198080209148
391540,76561198080209148
271290,76561198080209148
222880,76561198074744700
500,76561197977544920
4540,76561197977544920
24240,76561197977544920
97330,76561197977544920
228380,robertstevenson
8930,stanlyski
473850,76561198058989485
72850,SuperNovaDeath
200260,SuperNovaDeath
209160,ThatComedian
323380,Novabeam23
415420,76561198026239418
730,76561198026239418
4000,76561198026239418
369580,76561198026239418
233450,76561198026239418
415420,76561198026239418
730,76561198026239418
4000,76561198026239418
369580,76561198026239418
233450,76561198026239418
221640,NovalisBlitz
570,NovalisBlitz
301520,novarogue
211820,novarogue
230410,novarogue
207140,novarogue
49520,novarogue
104900,novarogue
210770,novarogue
218230,novarogue
204372,76561198087654581
40800,76561198087654581
364420,76561198087654581
204360,76561198087654581
8870,76561198087654581
4000,76561198087654581
209870,Calumdruggo
730,Calumdruggo
208480,Calumdruggo
49520,Calumdruggo
211400,Calumdruggo
252490,Calumdruggo
202170,Calumdruggo
570,Calumdruggo
218620,Calumdruggo
4000,Noxious02
4760,Noxious02
17520,Noxious02
291550,76561198046862962
730,76561198298361542
8870,_nUCKK
4000,_nUCKK
570,nuclearaven
212480,Nuep
221100,76561198106949471
231430,76561198106949471
345520,76561198106949471
249050,76561198075132070
440,76561198075132070
233720,76561198075132070
2300,76561198075132070
33440,Totalfire_
243470,Totalfire_
105600,sploger
620,sploger
105600,sploger
620,sploger
34330,csgostatsjustfuxkijfnworkcunnt
105600,76561198069046130
304930,76561198103654255
730,NutTheSniper
304930,76561198084585657
3590,ELCHAPOELCHAPOELCHAPO
570,76561198045741374
218620,NguyenXuanTan
246420,76561198069090454
346110,anotherfuckingdeejay
107410,anotherfuckingdeejay
293260,anotherfuckingdeejay
730,sinforthewin
313120,76561198102409708
730,76561198102409708
304050,76561198102409708
292030,76561198102409708
422400,Nz1_
730,Nz1_
236390,Nz1_
263280,tankmannz
265930,tankmannz
212680,tankmannz
200510,tankmannz
256330,tankmannz
406150,tankmannz
293860,tankmannz
218620,tankmannz
282440,chacau
40800,76561198070857828
440,76561198070857828
440,76561198112853458
358150,blackops66
287700,blackops66
218620,blackops66
348090,blackops66
253710,o-tang
209000,ongkungx2
242050,pupapooh
17470,pupapooh
4000,pupapooh
208480,pupapooh
245170,pupapooh
218230,pupapooh
440,husseinobama
218620,ToxicLegionaire
202970,76561198063138377
351710,76561198034392853
218620,76561198079721051
233450,OBLONGGAMING
17570,76561198194717606
248820,totallynotsianide
262060,totallynotsianide
11330,totallynotsianide
730,76561198067744969
49520,76561198054681718
218410,Pretz
304050,jtwh
440,jtwh
295550,jtwh
317360,jtwh
274900,jtwh
224480,Occy
620,Occy
202170,76561198081342340
238460,DeployableDuck
213670,DeployableDuck
440,odkul
264710,76561198027716010
570,76561198062152744
286080,myzuerahuebr
1520,Ogargd
440,76561198051139390
72850,76561198051139390
105600,76561198051139390
227300,76561198051139390
380600,76561198051139390
440,76561198051139390
72850,76561198051139390
105600,76561198051139390
227300,76561198051139390
380600,76561198051139390
213650,76561198073419999
200210,76561198073419999
730,krabby666
109600,warmedic
239220,warmedic
250740,warmedic
231060,warmedic
317360,ghostfps98
224540,ghostfps98
319630,MexyMax
218640,MexyMax
230410,MexyMax
496920,MexyMax
385370,MexyMax
301750,MexyMax
343360,MexyMax
223470,MexyMax
206440,ohreoreoreo
8870,ohreoreoreo
440,ohreoreoreo
105600,ohreoreoreo
222900,ohreoreoreo
259390,ohreoreoreo
218060,ohreoreoreo
4000,ohreoreoreo
244710,ohreoreoreo
250600,329838102
440,329838102
298480,76561198017796978
34910,oilfire30
17410,76561198084029298
440,76561198084029298
236390,76561198084029298
207690,76561198084029298
291550,barkgamers
209080,oklusion
248570,oklusion
620,oklusion
570,76561198086448358
396900,KingBlank
200510,KingBlank
257850,quantumquack
50300,quantumquack
221100,76561198137075100
218230,BlackBulletIV
214560,BlackBulletIV
24980,BlackBulletIV
107100,76561198057988265
238430,NeroDarkMC
4000,NeroDarkMC
16730,NeroDarkMC
49520,NeroDarkMC
24240,NeroDarkMC
8850,nattyking1961
319630,nattyking1961
302080,nattyking1961
550,nattyking1961
1250,dnsh38
383080,13457856281
245170,13457856281
730,76561198065446130
440,76561198065446130
351970,76561198004638606
251150,76561198004638606
228300,76561198004638606
251990,76561198004638606
219640,76561198004638606
98600,76561198004638606
241540,76561198032269949
440,76561198088081025
230410,76561197977922960
440,JUEJUEhue
282780,JUEJUEhue
271590,JUEJUEhue
201805,JUEJUEhue
307780,JUEJUEhue
4000,JUEJUEhue
252950,JUEJUEhue
99900,JUEJUEhue
65980,76561198069214448
232450,76561198069214448
50620,76561198069214448
236850,76561198069214448
246420,76561198069214448
232090,omegachai
333250,omegachai
224260,omegachai
336310,omegachai
51100,76561198066669759
330570,76561198094519454
394230,76561198094519454
211820,76561198094519454
271290,76561198094519454
379720,omnikek
370020,OmniHorizon
20500,OmniHorizon
376870,76561198064526566
304930,76561198064526566
70000,idwithautism
22380,idwithautism
10180,idwithautism
1250,idwithautism
35450,idwithautism
304930,idwithautism
224600,ervindancho
730,OneHundredvz
218230,OneHundredvz
252490,76561198028263349
368340,oneshotdashie
234650,Tataudu
3830,Tataudu
221100,76561198064985012
234670,76561198053799686
218620,nelllllly
440,nelllllly
261030,Batmanmotherfucker
4000,Batmanmotherfucker
72850,76561198097109504
351290,spideyhero1
410680,spideyhero1
322010,spideyhero1
312990,spideyhero1
304930,spideyhero1
295110,76561198133640133
550,76561198133640133
570,76561198093091281
275850,76561198043153333
730,76561198043153333
72850,Opportunity396
48700,Oprah_FTWfrey
204360,76561198099718069
8190,76561198099718069
730,76561198099718069
1250,76561198105961037
224260,76561198067171250
70400,Tictactic
12210,ThugDuckyOrange
440,ThugDuckyOrange
208750,76561198043798473
277430,76561198078659459
3320,originaldog
220200,originaldog
212680,originaldog
2700,originaldog
240,originaldog
41070,originaldog
4000,originaldog
105600,originaldog
91310,orikulax
242860,orkkiller24
244850,orkkiller24
570,killergamer1232
550,killergamer1232
349480,killergamer1232
265630,killergamer1232
346120,killergamer1232
304930,killergamer1232
104900,76561198060521929
234140,76561198021710409
383120,76561198021710409
367270,76561198021710409
275850,76561198021710409
304030,76561198021710409
209080,76561198021710409
300080,76561198059162959
218620,76561198078411167
436150,76561198078411167
346120,76561198078411167
246280,76561198078411167
730,theawesomeguy
207610,76561198075333118
440,76561198075333118
730,76561198082317907
222880,76561198082317907
333930,76561198082317907
730,adug2345
271590,adug2345
57300,adug2345
72850,adug2345
281990,76561198031891410
63380,76561198076427213
291210,76561198076427213
91310,damnsonwheredidyoufindloominaty
107410,Cherno4Life
570,76561198086051664
570,WardPimp
363970,WardPimp
322330,76561198041870879
294570,Harkugan
322330,76561198041870879
294570,Harkugan
730,76561198043917508
391540,76561198043917508
730,76561198117645959
263280,76561198057369211
236110,76561198059367116
232090,76561198084246673
730,76561198084246673
440,AlienMan180
105600,AlienMan180
273350,AlienMan180
304930,AlienMan180
105600,76561198236724976
333930,76561198236724976
300080,76561198236724976
730,76561198077557052
266840,twOzOz
550,76561198063667684
6060,OzL0
17080,76561198018908514
221100,mrozray
295110,mrozray
105600,ozvooky
550,Jockeylicious
236850,Jockeylicious
8500,rhys552
405010,rhys552
206420,rhys552
223710,chupaessacaralha
224540,chupaessacaralha
72850,Pao_Of_War
17410,mysterys
440,mysterys
730,mysterys
319510,mysterys
10180,mysterys
208090,mysterys
440,NeedzMoreMudkipz
550,76561198089170427
730,76561198089170427
4000,76561198089170427
239660,76561198089170427
230410,76561198089170427
440,76561198089170427
51100,76561198089170427
221100,Godoftitsandwines
730,Godoftitsandwines
301520,Godoftitsandwines
399520,76561198062377940
233720,76561198062377940
22320,76561198062377940
327890,76561198062377940
346900,76561198062377940
34900,76561198062377940
304930,76561198062377940
206420,76561198062377940
252950,P1cklez
72850,P1cklez
221380,P1cklez
380600,76561198049369458
274940,76561198049369458
341720,76561198049369458
270880,76561198049369458
333930,76561198049369458
730,76561198049369458
301520,76561198049369458
208090,76561198049369458
221100,76561198049369458
220200,P1RATS3
105600,pluemkungz_
359550,P51DWT
324160,P51DWT
313340,P51DWT
236390,P51DWT
730,P51DWT
315880,P51DWT
246620,AnimGaming99
730,76561198078699107
730,76561198098805520
304930,PABLOVSKI
271290,pac_of_ace
223470,pac_of_ace
220,pac_of_ace
440,pac_of_ace
236390,pac_of_ace
234310,pac_of_ace
304930,pac_of_ace
218620,BOOMRIFFER
99900,BOOMRIFFER
440,BOOMRIFFER
570,BOOMRIFFER
206440,76561198046540876
230410,wankster
265930,76561198070169273
72200,pacocafoda
326460,padraigotreanor
420740,padraigotreanor
72850,padraigotreanor
236430,76561198014676100
304930,xishijinse
440,xishijinse
243870,xishijinse
219640,xishijinse
570,76561198096452917
218620,76561198056876765
261030,PajamaSam29
730,PajamaSam29
34900,PajamaSam29
220,PajamaSam29
2310,PajamaSam29
440,NikoPakowiski
304930,NikoPakowiski
219150,NikoPakowiski
730,ThyGlyphDevice
240,ThyGlyphDevice
374301,ThyGlyphDevice
333930,ThyGlyphDevice
296470,ThyGlyphDevice
550,h2ojustaddwater
91310,h2ojustaddwater
203160,h2ojustaddwater
200260,h2ojustaddwater
207610,h2ojustaddwater
730,1337putin
620,1337putin
377160,1337putin
306760,1337putin
99900,76561198061618506
235460,76561198067391085
209870,76561198067391085
11610,caseyshi247
730,caseyshi247
316010,caseyshi247
383080,caseyshi247
363970,caseyshi247
348620,caseyshi247
440,caseyshi247
304930,caseyshi247
271590,LOWdisked
241930,76561198092220958
219150,76561198066797881
304930,76561198066797881
224540,76561198066797881
49520,pandanman
105600,RangaMan13
301520,RangaMan13
440,RangaMan13
251630,RangaMan13
550,76561198073436219
212180,76561198089288206
242720,76561198089288206
730,76561198089288206
417860,76561198089288206
321040,76561198089288206
440,76561198089288206
208090,76561198089288206
204300,76561198089288206
4000,76561198089288206
730,pan3k
570,76561198061191308
364360,Panosan
440,76561198063444314
218230,paknsave
730,paknsave
4000,paknsave
50300,36_T
570,36_T
730,36_T
292030,36_T
49520,36_T
220240,36_T
244930,36_T
224260,36_T
250400,76561198043660131
258970,76561198043660131
209080,76561198043660131
250900,76561198043660131
110800,76561198043660131
214950,76561198043660131
244850,76561198043660131
200210,76561198095736920
211820,76561198068167039
304930,SpiderZombie
248570,SpiderZombie
255710,SpiderZombie
1840,SpiderZombie
243870,SpiderZombie
440,SpiderZombie
239820,SpiderZombie
4000,Slamosis
264710,Slamosis
113020,76561198060678959
200170,76561198060678959
224480,76561198060678959
1250,76561198060678959
3480,76561198060678959
49520,parktesla
413410,partycatsjr
441830,partycatsjr
4000,76561198088203016
389570,76561198088203016
105600,76561198088203016
204340,76561198088203016
252490,76561198088203016
319510,76561198088203016
218620,76561198088203016
226700,76561198088203016
238280,76561198088203016
49520,RamsayIsDead
1840,RamsayIsDead
218230,RamsayIsDead
218620,RamsayIsDead
250900,RamsayIsDead
8980,RamsayIsDead
261640,RamsayIsDead
211420,RamsayIsDead
730,WolfangerX
211420,drAlMac
312530,drAlMac
391540,drAlMac
249380,76561197971725163
440,76561197971725163
4000,76561197971725163
429570,76561198210898561
202485,76561198210898561
72850,76561198210898561
8870,76561198210898561
22600,76561198210898561
346110,76561198210898561
200210,76561198050116532
218620,76561198050116532
17410,76561198050116532
730,76561198069207168
730,76561198060351220
383080,76561198060351220
351640,76561198060351220
550,76561198060351220
282900,76561198060351220
218620,76561198060351220
232090,76561198060351220
283680,76561198060351220
252490,kvgamg
730,76561198029229660
219150,76561198029229660
250320,76561198029229660
268750,Paulie1333
253030,Paulie1333
239450,Paulie1333
212680,Paulie1333
238280,Paulie1333
34900,sneigg
33930,Sickosno
4920,Sickosno
304930,76561198047147962
292030,pavelfurie
298520,pawapi
72850,pawsjdog
424280,pawsjdog
319630,pawsjdog
230410,76561198050026278
223750,ebolaspounge
230410,76561198010288624
391540,76561198010288624
242760,76561198010288624
218620,76561197967370851
304930,thetwistedman
440,thetwistedman
8930,76561198022460178
242760,PeaceEagle
730,PeaceEagle
22300,PeaceEagle
17450,PeaceEagle
292030,PeaceEagle
200260,PeaceEagle
218620,76561198068518806
440,Peaceproducts131
209670,Peaceproducts131
8500,Peaceproducts131
440,76561198087445940
252950,76561198036537566
211820,76561198036537566
105600,76561198094428264
72850,76561198094428264
224600,76561198094428264
313340,76561198094428264
8190,76561198094428264
268750,76561198094428264
22380,76561198094428264
242760,geassguy
231160,pearcinator
11230,Howaboutsomegoodoldsuicide
209060,Howaboutsomegoodoldsuicide
202970,Howaboutsomegoodoldsuicide
224260,pedrosomar
550,76561198069480581
440,Pedil
4000,Pedro_Alberto
620,Pedro_Alberto
730,Pedro_Alberto
8930,Pedro_Alberto
440,76561198093252101
389170,76561198084548334
346900,76561198084548334
205100,76561198084548334
239220,76561198084548334
207610,PedroFranja
212500,kruger287
10,TheRealChris02
201790,76561198054085162
319630,niconicolii
570,niconicolii
50650,niconicolii
237310,croniczambie
215280,76561198001963605
317400,Pendekar
336420,Pendekar
286360,Pendekar
212480,Pendekar
224540,Rebound780
337320,Rebound780
274900,Rebound780
271290,Rebound780
213650,Rebound780
202090,Rebound780
221100,chinnap4t
252490,chinnap4t
333930,penguinexpert1
266010,penguinereno
730,thisismyprofilenopeaking
206190,penilsky
252490,iige
113020,76561198049272839
375600,76561198049272839
4000,76561198049272839
10500,76561198088948199
8190,76561198088948199
48700,76561198088948199
34330,76561198088948199
4000,watchudoin
245620,watchudoin
221380,watchudoin
236850,watchudoin
8190,76561198073455321
312530,reptiliangovernment
15710,anuclearlemon
218620,anuclearlemon
313730,cheong0123
107410,perera94
201790,perera94
410320,76561198008211473
344760,76561198008211473
244160,76561198008211473
41070,perox1de
204360,76561198079589220
730,roh135
252490,76561198056554213
570,PogiGwaps
730,PogiGwaps
12110,LLARb
271590,LLARb
304930,LLARb
301520,LLARb
225840,LLARb
291550,LLARb
240,LLARb
570,LLARb
224480,potatonuggsssss
208090,potatonuggsssss
261510,FireNoodle
257510,FireNoodle
377160,FireNoodle
243470,FireNoodle
373390,FireNoodle
496920,FireNoodle
17410,FireNoodle
218230,FireNoodle
570,FireNoodle
43160,FireNoodle
250900,peter-san
374320,peter-san
730,peter-san
248610,peter-san
377160,peter-san
304930,76561198091722897
374570,76561198070579161
570,76561198096782512
730,76561198022053608
301520,76561198106127352
211420,Loalder
8870,Loalder
220,76561198045756199
388090,PhoenixL
440,PhoenixL
354140,PhoenixL
332800,PhoenixL
113420,PhoenixL
223470,phillipw12
224260,phillipw12
43110,phillipw12
49520,76561198062425854
278080,aclassstrider1434
232090,phishtanke
113200,phishtanke
200710,phlosten
3050,phlosten
99300,phlosten
265930,phlosten
212680,phlosten
8930,phlosten
31270,phlosten
232090,76561198043070022
214850,76561198043070022
250340,76561198043070022
415420,76561198043070022
274450,76561198043070022
334230,xxxoffryf
234920,xxxoffryf
4000,xxxoffryf
440,xxxoffryf
45740,PhoenixAnimus
550,PhoenixAnimus
219740,76561198075485979
391540,Phoenixx3
265930,LordOfOreos
265630,LordOfOreos
220240,LordOfOreos
221100,LordOfOreos
252490,LordOfOreos
4000,LordOfOreos
11610,LordOfOreos
440,LordOfOreos
252950,moondos
230410,pi_pie
55230,Thomas1910
221640,76561198056392712
49600,76561198056392712
63710,76561198056392712
206420,76561198056392712
72850,76561198045362276
12210,Piechucker
201790,Piechucker
34330,Piechucker
620,PieInYaaFaceee
224540,pieman6124
292030,76561198035642590
109600,76561198035642590
34330,76561198035642590
440,76561198053856103
105600,76561198053856103
8870,76561198066292866
219640,76561198066292866
233250,76561198066292866
218620,76561198066292866
440,76561198066292866
440,piiggy
266430,76561198073525052
212800,76561198073525052
99900,76561198073525052
233450,76561198065484906
440,MrLilToast
301520,76561198071091263
204300,76561198071091263
113400,76561198070509391
233450,76561198070509391
304930,76561198070509391
319630,76561198044383808
440,76561198073062456
234710,76561198073062456
236370,76561198066919836
204300,candycornvampirism
250900,candycornvampirism
238280,candycornvampirism
440,candycornvampirism
282470,candycornvampirism
440,Friendly_Hoovey
8190,Friendly_Hoovey
105600,Friendly_Hoovey
730,ThisMexicunt
219740,76561198047937193
440,76561198022745261
200510,76561198045242807
49520,nexoses
318220,stirlingsilverfilms
1250,stirlingsilverfilms
203140,stirlingsilverfilms
239820,stirlingsilverfilms
252530,stirlingsilverfilms
251570,stirlingsilverfilms
241540,stirlingsilverfilms
570,souedu
620,souedu
358150,souedu
440,souedu
49520,Pink_Gib
250900,Pink_Gib
22380,Pink_Gib
72850,Pink_Gib
440,Pink_Gib
105600,Pink_Gib
107800,76561198047950481
271290,76561198047950481
230410,76561198039483841
221100,kiezi101
570,kiezi101
332800,kiezi101
218620,kiezi101
265930,kiezi101
252490,kiezi101
55230,kiezi101
250320,kiezi101
4000,76561198056579186
218230,76561198056579186
385710,76561198062130309
105600,76561198062130309
391540,76561198041906216
4000,76561198041906216
63380,76561198041906216
550,76561198041906216
208090,76561198041906216
233130,76561198041906216
208090,AedanBlaze
35450,Pissbrains
4000,pitmania
292030,pixelonsteam
269770,pixelonsteam
291550,76561198063459358
440,76561198063459358
359050,rickoning
298110,rickoning
238460,rickoning
200210,spaggethi-senpai
356510,314155156915923
225840,314155156915923
107410,76561198115350277
417750,Pzop
304930,pickaxekritz
440,pickaxekritz
238460,76561198063128416
233470,76561198063128416
323370,76561198063128416
48000,76561198063128416
730,gimmedepussyplsboss
209870,gimmedepussyplsboss
570,gommbamario
440,gommbamario
550,gommbamario
302830,76561198093970444
304930,76561198093970444
440,plainxd
218680,plasmakat
620,plasmakat
57690,plasmakat
440,plasmakat
252490,Plasticbrotha
312990,HerpFullOfDerp
440,HerpFullOfDerp
304930,HerpFullOfDerp
207490,gohangasalami_imalasagnahog
107100,gohangasalami_imalasagnahog
440,gohangasalami_imalasagnahog
730,abcdefghijklmnopqrstuvwxyzyes
391540,iWantDat1
72850,iWantDat1
49520,iWantDat1
440,iWantDat1
4000,76561198133746607
49520,76561198133746607
730,playertheslayer
218230,playertheslayer
107410,skelaxum
72850,skelaxum
4700,76561198088568935
70300,becausenobodylikesdefaulturls
63610,becausenobodylikesdefaulturls
286080,becausenobodylikesdefaulturls
224760,becausenobodylikesdefaulturls
440,becausenobodylikesdefaulturls
221910,becausenobodylikesdefaulturls
440,76561198054662553
262410,76561198106609214
354140,76561198106609214
233720,76561198106609214
440,76561198106609214
3900,76561198061363239
252490,DuBsTeRs1
214490,Pocardus
233720,Pocardus
49520,Pocardus
8930,Pocardus
550,Pocardus
218620,loracidical
203160,pogapog
252950,evolic
437220,evolic
7670,modedickson
205100,modedickson
730,ElMessias
440,ElMessias
40800,ElMessias
550,ElMessias
211260,ElMessias
250900,ElMessias
24840,ElMessias
99900,ElMessias
440,76561198067751993
220,POISON_OAK
250900,poiyuk
207140,PoKeVGL
252490,PoKeVGL
346110,76561198131090970
570,imarockerbtw
730,Polaa
17390,76561198068601535
255710,76561198053963927
221100,76561198053963927
265930,thepolis
434570,thepolis
550,thepolis
8870,polygraphsharik
220260,polygraphsharik
222750,polygraphsharik
34030,76561198142457231
730,Cluescroller
10180,Cluescroller
440,Cluescroller
252490,poopholder
314230,poopholder
252950,poopholder
374320,poopholder
72850,poopholder
241930,poopholder
211820,76561198075422436
295110,76561198075422436
304050,76561198075422436
248820,76561198075422436
218620,76561198075422436
730,76561198075422436
335240,76561198075422436
211820,76561198075422436
295110,76561198075422436
304050,76561198075422436
248820,76561198075422436
218620,76561198075422436
730,76561198075422436
335240,76561198075422436
356670,ThisIsWhereIGetOff
224260,ThisIsWhereIGetOff
252330,ThisIsWhereIGetOff
322070,ThisIsWhereIGetOff
4000,ThisIsWhereIGetOff
291550,popcornman812
244850,76561198064553245
105600,76561198064553245
8930,76561198070654567
352950,76561198070476536
290060,PorbusMaximus
300900,PorbusMaximus
17410,PorbusMaximus
4920,aganic
272890,76561198046138768
359870,76561198046138768
3590,76561198046138768
304930,TSEpsilon
250900,TSEpsilon
207140,TSEpsilon
252490,TSEpsilon
290080,PortHashbrown
332790,PortHashbrown
391540,PortHashbrown
24790,PortHashbrown
49520,fussyfusfis
219640,fussyfusfis
200260,76561198048312212
730,grommet
283960,76561198041739032
227280,76561198041739032
249990,76561198041739032
224260,e45g4w4t
219150,GGguy
238010,GGguy
440,GGguy
263100,GGguy
418070,GGguy
274170,GGguy
218620,GGguy
400250,GGguy
24240,GGguy
730,Zh3nd
320590,Zh3nd
570,76561198045926585
730,76561198045926585
4000,76561198045926585
570,batata_Craft
4000,kikis17
6060,trueguess100
8930,bonamb
304930,ainulgokil
232090,ThePotaot
230290,ThePotaot
211820,ThePotaot
219830,ThePotaot
17520,2edgy4youboi
4000,2edgy4youboi
234390,2edgy4youboi
329130,2edgy4youboi
212680,2edgy4youboi
220200,2edgy4youboi
24980,76561198052785886
2810,76561198052785886
377160,76561198052785886
218230,76561198116557265
221640,76561198116557265
301520,76561198116557265
304930,76561198116557265
239820,76561198116557265
440,76561198116557265
347560,d0g5_coolpat11
213670,d0g5_coolpat11
230410,76561198097488403
440,76561198097488403
400,76561198088795912
570,76561198032545347
730,694201337694201337
220200,694201337694201337
208090,PowerMetalSquid3212
570,PowerMetalSquid3212
222880,76561198086621637
440,76561198084578332
730,76561198084578332
239220,76561198084578332
219740,76561198082324709
730,profit_m8
242760,76561198073297767
223710,76561198073297767
373390,jamessnee1
391220,76561198051433352
287390,76561198051433352
374320,76561198085774896
304430,Praiseofdeph
246900,Praiseofdeph
356570,Praiseofdeph
219150,Praiseofdeph
274190,Praiseofdeph
63380,Praiseofdeph
248820,Praiseofdeph
